episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,116,fixA_int8
1,1,0,DONE_FAIL,57,fixA_int8
2,2,1,DONE_OK,112,fixA_int8
3,1,1,DONE_OK,47,fixA_int8
4,1,1,DONE_OK,118,fixA_int8
5,1,1,DONE_OK,124,fixA_int8
6,2,1,DONE_OK,105,fixA_int8
7,1,1,DONE_OK,97,fixA_int8
8,1,1,DONE_OK,117,fixA_int8
9,2,1,DONE_OK,163,fixA_int8
10,1,0,DONE_FAIL,300,fixA_int8
11,1,0,DONE_FAIL,300,fixA_int8
12,1,1,DONE_OK,121,fixA_int8
13,1,1,DONE_OK,105,fixA_int8
14,1,0,DONE_FAIL,300,fixA_int8
15,1,1,DONE_OK,47,fixA_int8
16,2,1,DONE_OK,124,fixA_int8
17,1,1,DONE_OK,140,fixA_int8
18,1,1,DONE_OK,112,fixA_int8
19,1,1,DONE_OK,127,fixA_int8
20,1,1,DONE_OK,102,fixA_int8
21,1,0,DONE_FAIL,257,fixA_int8
22,1,1,DONE_OK,86,fixA_int8
23,1,1,DONE_OK,109,fixA_int8
24,1,1,DONE_OK,79,fixA_int8
25,1,0,DONE_FAIL,300,fixA_int8
26,1,1,DONE_OK,91,fixA_int8
27,1,1,DONE_OK,53,fixA_int8
28,2,1,DONE_OK,113,fixA_int8
29,1,1,DONE_OK,90,fixA_int8
30,1,1,DONE_OK,124,fixA_int8
31,1,1,DONE_OK,93,fixA_int8
32,2,1,DONE_OK,108,fixA_int8
33,1,1,DONE_OK,59,fixA_int8
34,1,1,DONE_OK,98,fixA_int8
35,1,1,DONE_OK,111,fixA_int8
36,1,1,DONE_OK,107,fixA_int8
37,1,1,DONE_OK,84,fixA_int8
38,1,0,DONE_FAIL,300,fixA_int8
39,1,1,DONE_OK,85,fixA_int8
40,1,1,DONE_OK,135,fixA_int8
41,1,1,DONE_OK,128,fixA_int8
42,1,0,DONE_FAIL,300,fixA_int8
43,1,1,DONE_OK,107,fixA_int8
44,3,1,DONE_OK,121,fixA_int8
45,1,1,DONE_OK,85,fixA_int8
46,1,1,DONE_OK,114,fixA_int8
47,1,1,DONE_OK,96,fixA_int8
48,2,1,DONE_OK,125,fixA_int8
49,1,1,DONE_OK,155,fixA_int8
50,2,1,DONE_OK,98,fixA_int8
51,1,1,DONE_OK,90,fixA_int8
52,1,1,DONE_OK,106,fixA_int8
53,1,1,DONE_OK,100,fixA_int8
54,1,0,DONE_FAIL,122,fixA_int8
55,1,1,DONE_OK,65,fixA_int8
56,1,1,DONE_OK,94,fixA_int8
57,1,1,DONE_OK,114,fixA_int8
58,1,1,DONE_OK,126,fixA_int8
59,1,1,DONE_OK,140,fixA_int8
60,1,0,DONE_FAIL,36,fixA_int8
61,1,1,DONE_OK,78,fixA_int8
62,1,1,DONE_OK,135,fixA_int8
63,1,0,DONE_FAIL,266,fixA_int8
64,1,1,DONE_OK,112,fixA_int8
65,1,1,DONE_OK,118,fixA_int8
66,1,0,DONE_FAIL,377,fixA_int8
67,1,0,DONE_FAIL,281,fixA_int8
68,1,1,DONE_OK,128,fixA_int8
69,1,1,DONE_OK,106,fixA_int8
70,1,0,DONE_FAIL,300,fixA_int8
71,1,1,DONE_OK,81,fixA_int8
72,1,1,DONE_OK,109,fixA_int8
73,1,1,DONE_OK,91,fixA_int8
74,3,1,DONE_OK,132,fixA_int8
75,1,1,DONE_OK,77,fixA_int8
76,1,1,DONE_OK,76,fixA_int8
77,1,1,DONE_OK,85,fixA_int8
78,1,1,DONE_OK,129,fixA_int8
79,1,1,DONE_OK,61,fixA_int8
80,1,1,DONE_OK,119,fixA_int8
81,1,1,DONE_OK,133,fixA_int8
82,1,0,DONE_FAIL,300,fixA_int8
83,1,0,DONE_FAIL,300,fixA_int8
84,1,1,DONE_OK,75,fixA_int8
85,1,1,DONE_OK,57,fixA_int8
86,1,1,DONE_OK,95,fixA_int8
87,1,0,DONE_FAIL,136,fixA_int8
88,1,1,DONE_OK,117,fixA_int8
89,2,0,DONE_FAIL,90,fixA_int8
90,2,1,DONE_OK,125,fixA_int8
91,1,0,DONE_FAIL,288,fixA_int8
92,1,1,DONE_OK,83,fixA_int8
93,1,1,DONE_OK,88,fixA_int8
94,2,1,DONE_OK,100,fixA_int8
95,2,1,DONE_OK,56,fixA_int8
96,1,1,DONE_OK,88,fixA_int8
97,1,1,DONE_OK,116,fixA_int8
98,1,1,DONE_OK,112,fixA_int8
99,1,1,DONE_OK,116,fixA_int8
