episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
31,211,hold,int8_hold,1,-1.0,1,1,1,-1,23.495818708007192,0.004932121599315948,0.007863150340853,0.16958786148589722,0.12023650937854757,5,28
32,211,hold,int8_hold,0,1.0,1,1,1,-1,12.308794953955505,0.004462246535203699,0.0028551437206138426,0.16358911685101918,0.008484660862194904,5,24
33,211,hold,int8_hold,0,-1.0,1,1,1,-1,13.118942054600183,0.005911205063422989,0.008193303357510782,0.29836208677514875,-0.00025372304158421954,5,24
34,211,hold,int8_hold,1,1.0,1,1,1,-1,6.8825658386594455,0.00924857674503721,0.005078399454096458,0.162424945142702,-4.82836148307797e-05,5,27
35,211,hold,int8_hold,1,-1.0,1,1,1,-1,38.89823433278116,0.013660507925915475,0.005880868356668327,0.13455057759171662,0.41920025089291224,5,27
36,211,hold,int8_hold,0,1.0,1,1,1,-1,32.856047412425085,0.009230234024226132,0.012407498830025277,0.15091731425599297,-0.00017500143836635118,5,25
37,211,hold,int8_hold,0,-1.0,1,1,0,24,35.15548889056861,0.027432820060288257,,0.11853365356316103,0.13915874459367217,3,35
38,211,hold,int8_hold,1,1.0,1,1,1,-1,14.859119322249825,0.005966983637865609,0.0014416953146496852,0.15064918111160497,0.03872792789781565,5,27
39,211,hold,int8_hold,1,-1.0,1,1,1,-1,1.0851724436981982,0.009615655085732496,0.0002424506907174611,0.12828628565871003,0.1638356750478942,5,27
40,211,hold,int8_hold,0,1.0,1,0,0,-1,1.3267182044463226,0.01699010579322811,,0.05584643873658013,,,28
41,211,hold,int8_hold,0,-1.0,1,1,1,-1,29.09102904753219,0.002886495313770381,0.003179715268912262,0.1765428406932943,0.012894524910077365,5,27
42,211,hold,int8_hold,1,1.0,0,0,0,-1,,,,,,,-1
43,211,hold,int8_hold,1,-1.0,1,1,1,-1,27.817467312889946,0.016870545035128946,0.019720118887304048,0.17107450625775755,0.17446971622430318,5,235
44,211,hold,int8_hold,0,1.0,1,1,1,-1,11.749844842134564,0.014780280779596039,0.014547944545870353,0.10981013329161804,0.33601082479065747,5,31
45,211,hold,int8_hold,0,-1.0,1,0,0,-1,0.5708813236626611,0.03980753234790061,,0.0032034659712544267,,,105
46,211,hold,int8_hold,1,1.0,1,1,0,12,36.4334949424326,0.005768046353226622,,0.13932939672757239,0.007794330862716414,5,24
47,211,hold,int8_hold,1,-1.0,1,1,1,-1,38.88174584823591,0.0038754918472838074,0.011977312844830426,0.27936084604864453,-0.00027755507358895315,5,26
48,211,hold,int8_hold,0,1.0,1,1,1,-1,24.549212385564402,0.007225869257001023,0.006507226922999111,0.13373186656208802,0.27895533513962434,5,39
49,211,hold,int8_hold,0,-1.0,1,1,1,-1,6.266564620199389,0.006942183240750218,0.0015260511185158875,0.131647936267399,0.1177071381422774,3,25
50,211,hold,int8_hold,1,1.0,1,1,1,-1,6.179543408238828,0.00608740600523231,0.012632968475610974,0.12227146678259448,0.0658963067267524,5,29
51,211,hold,int8_hold,1,-1.0,1,1,1,-1,38.46946194773932,0.004248388734180234,0.007529710070758853,0.2098614904416094,0.004927103158660628,5,23
52,211,hold,int8_hold,0,1.0,0,0,0,-1,,,,,,,-1
53,211,hold,int8_hold,0,-1.0,1,1,1,-1,36.1097619802253,0.014172270848604026,0.009257382998021632,0.1285650221895579,0.4450959684400684,5,27
54,211,hold,int8_hold,1,1.0,1,0,0,-1,4.319863715466369,0.024591894145646907,,0.20273408202869492,,,29
55,211,hold,int8_hold,1,-1.0,1,1,1,-1,30.188410935223317,0.017741826139800222,0.017792026562335236,0.10198657532908006,0.6416726948268625,5,28
56,211,hold,int8_hold,0,1.0,1,1,1,-1,6.4671173741342045,0.007166677985966072,0.0035584079781421037,0.1466249311551524,-2.6863559640322165e-05,5,25
57,211,hold,int8_hold,0,-1.0,1,1,0,2,33.83556328497349,0.006577758564869144,,0.17182817976251052,0.870686266111711,3,33
58,211,hold,int8_hold,1,1.0,1,1,1,-1,15.76146795681268,0.0015051449231789542,0.004303188436602911,0.27295722221236274,-0.0001804771517397441,5,23
59,211,hold,int8_hold,1,-1.0,1,1,1,-1,32.99652599402291,0.001882401507214345,0.00940391054197507,0.22656150524035468,-0.0001275834502214579,5,24
60,211,hold,int8_hold,0,1.0,1,1,1,-1,8.921771961372343,0.012879523643372913,0.006517921195847439,0.09290497645018547,0.43690760359357883,5,29
61,211,hold,int8_hold,0,-1.0,1,1,1,-1,16.04559665400582,0.015091504723814667,0.0010494996609085828,0.13449417927055407,0.9260079346666439,5,38
62,211,hold,int8_hold,1,1.0,1,0,0,-1,25.244232234042855,0.010650002851556178,,0.007507605121941374,,,30
63,211,hold,int8_hold,1,-1.0,1,1,1,-1,18.353619518526926,0.004121069332402102,0.0044175266734795115,0.12853801359038797,-7.36648661172623e-05,5,30
64,211,hold,int8_hold,0,1.0,1,1,1,-1,25.33977860766592,0.005039147893646643,0.006951724505605009,0.260275033256411,5.084643164732228e-06,5,39
65,211,hold,int8_hold,0,-1.0,1,1,1,-1,31.58063699877421,0.0017468566297240385,0.010290969400297842,0.24633586664344298,-3.181170749311235e-05,5,23
66,211,hold,int8_hold,1,1.0,1,1,1,-1,34.36673002029232,0.0031286879264982082,0.008814966714382592,0.2634828992450149,-0.00013743515112052407,5,25
67,211,hold,int8_hold,1,-1.0,1,1,1,-1,0.7561535295663475,0.007540831068410075,0.0015142720092374436,0.300509309527783,-0.0001698274698229696,5,25
68,211,hold,int8_hold,0,1.0,1,1,1,-1,8.519586867822305,0.008671363950864907,0.014222122091899403,0.10805196435970776,0.6476733831060915,1,31
69,211,hold,int8_hold,0,-1.0,1,1,1,-1,31.071405341205264,0.004311042095640577,0.009027455244007292,0.1440429468146448,-0.0003394502266278465,5,27
70,211,hold,int8_hold,1,1.0,1,1,1,-1,27.973672422167255,0.009326767186287256,0.019602502184763802,0.11179037356592647,-0.00017950077193118474,5,55
71,211,hold,int8_hold,1,-1.0,1,1,1,-1,15.095149794547154,0.013158110195273492,0.002557079893351862,0.08186749953285888,0.22214488340416816,5,28
72,211,hold,int8_hold,0,1.0,1,1,1,-1,11.322794697350233,0.006971335302323701,0.005881137995604917,0.17796672846215578,-0.0003144628476241529,5,131
73,211,hold,int8_hold,0,-1.0,1,1,1,-1,21.296721370542173,0.006072281198302809,0.007430283791918808,0.2997132997212444,-0.00029303401555846875,5,27
74,211,hold,int8_hold,1,1.0,0,0,0,-1,,,,,,,-1
75,211,hold,int8_hold,1,-1.0,1,1,1,-1,39.48012721373833,0.003175423048086988,0.0018778900258325322,0.156364157902949,0.06055286110008762,5,26
76,211,hold,int8_hold,0,1.0,0,0,0,-1,,,,,,,-1
77,211,hold,int8_hold,0,-1.0,0,0,0,-1,,,,,,,-1
78,211,hold,int8_hold,1,1.0,1,1,1,-1,15.923326205766045,0.010204606904695915,0.006451403984553576,0.09814637976595819,-0.000302908692241477,5,25
79,211,hold,int8_hold,1,-1.0,1,1,0,25,42.81257010173181,0.017323821236012574,,0.12170164256251903,0.3550323839421723,5,128
80,211,hold,int8_hold,0,1.0,1,1,0,20,40.57677669517304,0.024864569538333988,,0.1574830012878985,0.7517964729477686,5,28
81,211,hold,int8_hold,0,-1.0,1,1,1,-1,24.375990230029174,0.020085276745218712,0.015612962847394586,0.11182998980967973,0.6397365288617767,5,88
82,211,hold,int8_hold,1,1.0,1,0,0,-1,19.707900108418272,0.023999333609549377,,0.018578054864245575,,,73
83,211,hold,int8_hold,1,-1.0,1,1,1,-1,13.798860425776468,0.00856593238207723,0.0030539980378311523,0.1695289977434269,0.4015506989224944,5,30
84,211,hold,int8_hold,0,1.0,1,1,1,-1,12.460996832336676,0.009678657692296581,0.007215041528633102,0.12372592287755313,0.7702632923450815,1,33
85,211,hold,int8_hold,0,-1.0,1,1,1,-1,40.18025071367873,0.00628569675898435,0.004509110860247396,0.1633988377505915,0.016802984446254943,5,24
86,211,hold,int8_hold,1,1.0,1,1,0,47,36.118142928105115,0.02245953449453406,,0.13028703619708915,0.034945590648046476,6,27
87,211,hold,int8_hold,1,-1.0,1,1,1,-1,13.814800868793355,0.005219734381307086,0.002771614758983635,0.16627868267414703,0.01812926519242275,5,24
88,211,hold,int8_hold,0,1.0,1,1,1,-1,27.01536274130717,0.006856780049923727,0.001551528131039198,0.1359462560911695,0.47781967268137704,5,28
89,211,hold,int8_hold,0,-1.0,1,1,1,-1,10.656861043603783,0.0008384037725641932,0.003959396473692586,0.19204135806157918,0.0009280222316641051,5,28
90,211,hold,int8_hold,1,1.0,1,1,1,-1,5.316262928696403,0.005530755237025386,0.0011438674527761484,0.1311303764769407,0.20215815467741916,5,25
91,211,hold,int8_hold,1,-1.0,1,1,1,-1,38.47785947147247,0.0033577860592646207,0.0010227593900042822,0.15915048566093026,0.04094880728689887,5,32
92,211,hold,int8_hold,0,1.0,1,1,1,-1,32.527259462922785,0.002101882423856945,0.0015880024922014708,0.19639871341706794,0.0064750288210198015,5,26
93,211,hold,int8_hold,0,-1.0,1,1,1,-1,31.535689276507867,0.00700197232244874,0.011830183840709175,0.30827911674785524,-0.000286523737853539,5,26
94,211,hold,int8_hold,1,1.0,1,1,0,11,26.254536134094863,0.018838306165738804,,0.13293551719400543,0.015819245397751036,5,37
95,211,hold,int8_hold,1,-1.0,1,1,1,-1,1.9528032853370405,0.008414717035188172,0.0034999457494019966,0.21085638516995264,-0.00031290712123555053,5,26
96,211,hold,int8_hold,0,1.0,1,1,1,-1,44.380106411691315,0.015175383058253125,0.011295163848192827,0.11602340660094501,0.14888712415411653,5,26
97,211,hold,int8_hold,0,-1.0,1,1,1,-1,32.56715028598259,0.015619059429824264,0.009399005034338244,0.11656582182192199,0.5704761153359144,5,28
98,211,hold,int8_hold,1,1.0,1,1,0,5,34.814889636959805,0.010694859465977362,,0.1283240631197261,0.6994867377153713,5,50
99,211,hold,int8_hold,1,-1.0,1,1,1,-1,18.671385723054016,0.016118035556430946,0.002906300222572351,0.17612830065421092,-8.073052474966147e-05,5,29
