episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,7,carry,int8_carry,0,1.0,1,1,1,-1,8.064464294556458,0.01845336115078072,0.0023254190515336957,0.13497401174750912,0.5970760572269711,5,26
1,7,carry,int8_carry,0,-1.0,1,1,0,36,5.480166575060451,0.006417395306352125,,0.21259630304487565,0.00010109560355298086,5,25
2,7,carry,int8_carry,1,1.0,1,0,0,-1,35.58686307263537,0.01007398830142026,,0.20291761722468105,,,62
3,7,carry,int8_carry,1,-1.0,1,1,1,-1,19.18989220371128,0.007598621416162784,0.017872524792734407,0.23563108617431372,-3.765459354188039e-05,5,26
4,7,carry,int8_carry,0,1.0,1,1,1,-1,41.255313257957,0.0065071968228723395,0.0030567144521274907,0.15230240406288464,-0.0003020539127329691,5,37
5,7,carry,int8_carry,0,-1.0,1,1,1,-1,9.441131723893378,0.009362749849493951,0.002509420649237036,0.13737859761165128,1.016750462280739,1,56
6,7,carry,int8_carry,1,1.0,1,1,1,-1,7.243851131039634,0.016625109354134956,0.0037669686352546725,0.13030482653119702,0.09452213909685891,5,32
7,7,carry,int8_carry,1,-1.0,0,0,0,-1,,,,,,,-1
8,7,carry,int8_carry,0,1.0,1,1,0,55,43.11258292297583,0.016006740914564888,,0.1107182600097707,0.528850067477256,5,26
9,7,carry,int8_carry,0,-1.0,1,1,1,-1,29.988496763388184,0.008968086033658864,0.007558119602212094,0.11289487788042629,0.29991869313214936,5,64
10,7,carry,int8_carry,1,1.0,1,1,1,-1,12.062360808886709,0.009528897990456569,0.004712007675068517,0.1601679282201317,0.014409750725935755,5,25
11,7,carry,int8_carry,1,-1.0,1,0,0,-1,22.698479649110823,0.019860194549651,,0.04783467576242473,,,70
12,7,carry,int8_carry,0,1.0,1,1,0,10,26.82566197561985,0.01701885591224283,,0.1343903193868886,0.5389305531741329,5,46
13,7,carry,int8_carry,0,-1.0,1,1,1,-1,37.388417893316614,0.0044095283236361095,0.006165188800760798,0.12646616677681066,0.10332652207145565,1,27
14,7,carry,int8_carry,1,1.0,1,1,1,-1,38.972702848202246,0.006189831850208333,0.00441923029682732,0.17871084692365002,0.006138943359720539,5,24
15,7,carry,int8_carry,1,-1.0,1,1,1,-1,6.588424617599259,0.011090170339108777,0.004597928192832661,0.11044971415347782,0.551824505384253,1,31
16,7,carry,int8_carry,0,1.0,1,1,1,-1,6.210305629366076,0.007853638958838706,0.008378096760115528,0.16513533976550332,0.007478106438078225,5,26
17,7,carry,int8_carry,0,-1.0,1,1,1,-1,1.936909783795329,0.013295551598339502,0.001392401914394548,0.17704506079956728,-0.00013694602294966884,5,25
18,7,carry,int8_carry,1,1.0,1,1,1,-1,8.356195213142428,0.004050534594148263,0.005887888799520253,0.23418817551112459,-0.00014849830214513915,5,31
19,7,carry,int8_carry,1,-1.0,1,1,0,11,26.121004349663764,0.017149802547039263,,0.17883601445119257,0.8130468257239905,5,28
20,7,carry,int8_carry,0,1.0,1,1,1,-1,6.784132268534535,0.004059490811963931,0.003936455735318278,0.20692649056344536,0.0001097726766148277,5,26
21,7,carry,int8_carry,0,-1.0,1,1,1,-1,34.23778845254304,0.0050777832516288954,0.0025710133987042055,0.12821980546916634,0.16027526222722166,5,30
22,7,carry,int8_carry,1,1.0,1,1,1,-1,18.818410323886066,0.02340668003147541,0.012735752715183912,0.13620853052852366,0.5943729096857675,3,44
23,7,carry,int8_carry,1,-1.0,1,1,1,-1,25.990801584775454,0.004900102457995943,0.008602250375369663,0.09897951993051035,0.4525615442495776,5,27
24,7,carry,int8_carry,0,1.0,1,1,1,-1,15.77563737912152,0.00955710853454077,0.005951530661737228,0.11476344437187269,0.0012310448833421361,5,27
25,7,carry,int8_carry,0,-1.0,1,0,0,-1,4.610018821585697,0.012056973494771374,,0.0,,,138
26,7,carry,int8_carry,1,1.0,1,1,1,-1,44.49003045907156,0.004182322247634036,0.012440633438313005,0.1685326340676021,0.04469015575689994,5,25
27,7,carry,int8_carry,1,-1.0,1,1,1,-1,37.95562942550495,0.009052161501611939,0.003885426622438022,0.11625635889872099,-2.3104097083059827e-05,5,27
